ID_LINEA,ROUTE_ID,DIRECTION_ID,DIRECTION_TO,START_DATE,STOP_NAME,ARRIVAL_TIME,ARRIVAL_DELAY,DEPARTURE_TIME,DEPARTURE_DELAY,CREATED_AT
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Callao,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Facultad de Medicina,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Pueyrredón,2024-02-23 23:06:49,7.0,2024-02-23 23:07:13,7.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Agüero,2024-02-23 23:09:49,10.0,2024-02-23 23:10:13,10.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Bulnes,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Scalabrini Ortíz,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Plaza Italia,2024-02-23 23:13:49,14.0,2024-02-23 23:14:13,14.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Palermo,2024-02-23 23:15:49,16.0,2024-02-23 23:16:13,16.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Ministro Carranza,2024-02-23 23:17:49,18.0,2024-02-23 23:18:13,18.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Olleros,2024-02-23 23:18:49,19.0,2024-02-23 23:19:13,19.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,José Hernández,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Juramento,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaD_D01,LineaD,0,Congreso de Tucumán,2024-02-23,Congreso de Tucumán,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Plaza de los Virreyes,2024-02-23 23:06:49,7.0,2024-02-23 23:07:13,7.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Varela,2024-02-23 23:00:49,1.0,2024-02-23 23:01:13,1.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Medalla Milagrosa,2024-02-23 23:02:49,3.0,2024-02-23 23:03:13,3.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Emilio Mitre,2024-02-23 23:01:49,2.0,2024-02-23 23:02:13,2.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Moreno,2024-02-23 23:03:49,4.0,2024-02-23 23:04:13,4.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Av. La Plata,2024-02-23 23:03:49,4.0,2024-02-23 23:04:13,4.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Boedo,2024-02-23 23:00:49,1.0,2024-02-23 23:01:13,1.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,General Urquiza,2024-02-23 23:02:49,3.0,2024-02-23 23:03:13,3.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Jujuy,2024-02-23 23:03:49,4.0,2024-02-23 23:04:13,4.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Pichincha,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Entre Ríos,2024-02-23 23:06:49,7.0,2024-02-23 23:07:13,7.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,San José,2024-02-23 23:08:49,9.0,2024-02-23 23:09:13,9.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Independencia,2024-02-23 22:59:49,0.0,2024-02-23 23:00:13,0.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Belgrano,2024-02-23 23:01:49,2.0,2024-02-23 23:02:13,2.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Bolivar,2024-02-23 23:11:49,12.0,2024-02-23 23:12:13,12.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Correo Central,2024-02-23 23:12:49,13.0,2024-02-23 23:13:13,13.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Catalinas,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E11,LineaE,1,Retiro,2024-02-23,Retiro,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Retiro,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Catalinas,2024-02-23 23:07:49,8.0,2024-02-23 23:08:13,8.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Correo Central,2024-02-23 23:02:49,3.0,2024-02-23 23:03:13,3.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Bolivar,2024-02-23 23:04:49,5.0,2024-02-23 23:05:13,5.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Belgrano,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Independencia,2024-02-23 23:00:49,1.0,2024-02-23 23:01:13,1.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,San José,2024-02-23 23:01:49,2.0,2024-02-23 23:02:13,2.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Entre Ríos,2024-02-23 23:02:49,3.0,2024-02-23 23:03:13,3.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Pichincha,2024-02-23 23:03:49,4.0,2024-02-23 23:04:13,4.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Jujuy,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,General Urquiza,2024-02-23 23:06:49,7.0,2024-02-23 23:07:13,7.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Boedo,2024-02-23 23:08:49,9.0,2024-02-23 23:09:13,9.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Av. La Plata,2024-02-23 23:00:49,1.0,2024-02-23 23:01:13,1.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Moreno,2024-02-23 23:00:49,1.0,2024-02-23 23:01:13,1.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Emilio Mitre,2024-02-23 23:02:49,3.0,2024-02-23 23:03:13,3.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Medalla Milagrosa,2024-02-23 23:04:49,5.0,2024-02-23 23:05:13,5.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Varela,2024-02-23 23:05:49,6.0,2024-02-23 23:06:13,6.4,2024-02-23 20:01:16.267
LineaE_E01,LineaE,0,Plaza de los Virreyes,2024-02-23,Plaza de los Virreyes,2024-02-23 23:06:49,7.0,2024-02-23 23:07:13,7.4,2024-02-23 20:01:16.267
